DEBUG:uss_nmf:Initializing factor matrices
DEBUG:uss_nmf:Initialization completed
DEBUG:uss_nmf:::: [188] fit: 1038.22001 | delta: 1.0e-03 | secs: 0.66588
DEBUG:uss_nmf:::: [189] fit: 1037.15109 | delta: 1.0e-03 | secs: 0.67548
DEBUG:uss_nmf:::: [190] fit: 1036.08737 | delta: 1.0e-03 | secs: 0.73663
DEBUG:uss_nmf:::: [191] fit: 1035.02876 | delta: 1.0e-03 | secs: 0.77030
DEBUG:uss_nmf:::: [192] fit: 1033.97522 | delta: 1.0e-03 | secs: 0.77890
DEBUG:uss_nmf:::: [193] fit: 1032.92665 | delta: 1.0e-03 | secs: 1.25686
DEBUG:uss_nmf:::: [194] fit: 1031.88310 | delta: 1.0e-03 | secs: 1.43555
DEBUG:uss_nmf:::: [195] fit: 1030.84451 | delta: 1.0e-03 | secs: 0.89488
DEBUG:uss_nmf:::: [196] fit: 1029.81081 | delta: 1.0e-03 | secs: 0.69057
DEBUG:uss_nmf:::: [197] fit: 1028.78192 | delta: 1.0e-03 | secs: 0.68596
DEBUG:uss_nmf:::: [198] fit: 1027.75786 | delta: 1.0e-03 | secs: 0.70331
DEBUG:uss_nmf:::: [199] fit: 1026.73859 | delta: 9.9e-04 | secs: 1.58148
DEBUG:uss_nmf:::: [200] fit: 1025.72404 | delta: 9.9e-04 | secs: 0.86036
DEBUG:uss_nmf:::: [201] fit: 1024.71418 | delta: 9.8e-04 | secs: 1.06766
DEBUG:uss_nmf:::: [202] fit: 1023.70904 | delta: 9.8e-04 | secs: 0.93057
DEBUG:uss_nmf:::: [203] fit: 1022.70862 | delta: 9.8e-04 | secs: 1.05966
DEBUG:uss_nmf:::: [204] fit: 1021.71283 | delta: 9.7e-04 | secs: 1.14147
DEBUG:uss_nmf:::: [205] fit: 1020.72177 | delta: 9.7e-04 | secs: 0.68377
DEBUG:uss_nmf:::: [206] fit: 1019.73527 | delta: 9.7e-04 | secs: 1.26470
DEBUG:uss_nmf:::: [207] fit: 1018.75337 | delta: 9.6e-04 | secs: 0.81828
DEBUG:uss_nmf:::: [208] fit: 1017.77609 | delta: 9.6e-04 | secs: 1.07062
DEBUG:uss_nmf:::: [209] fit: 1016.80333 | delta: 9.6e-04 | secs: 0.93018
DEBUG:uss_nmf:::: [210] fit: 1015.83525 | delta: 9.5e-04 | secs: 0.95691
